faiss_id,entity,label,type
39,reo:selection,selection,soa:Keyword
40,reo:behavioural-biometrics,Behavioural-Biometrics,soa:Keyword
41,reo:general-distributions,general-distributions,soa:Keyword
42,reo:tcp-flows,TCP-flows,soa:Keyword
43,reo:ruby-on-rails,Ruby-on-Rails,soa:Keyword
44,reo:lt-codes,LT-codes,soa:Keyword
45,reo:solution-algorithms,Solution-Algorithms,soa:Keyword
46,reo:modeling-tool,Modeling-tool,soa:Keyword
47,reo:priority,Priority,soa:Keyword
48,reo:semantic-rich-service-oriented-architectures,Semantic-rich-service-oriented-architectures,soa:Keyword
49,reo:exact-inference,exact-inference,soa:Keyword
50,reo:social-networkdata-miningdigital-bibliography,Social-NetworkData-MiningDigital-Bibliography,soa:Keyword
51,reo:model-based-diagnois,Model-based-diagnois,soa:Keyword
52,reo:elearning,elearning,soa:Keyword
53,reo:generalized-random-graphs,Generalized-random-graphs,soa:Keyword
54,reo:frequent-itemsets,frequent-itemsets,soa:Keyword
55,reo:product-form-queueing-networks,Product-form-queueing-networks,soa:Keyword
56,reo:vincenzo-lombardo,Vincenzo-Lombardo,soa:Keyword
57,reo:multiple-tumours,Multiple-tumours,soa:Keyword
58,reo:services,services,soa:Keyword
59,reo:concurrent-object-oriented-language,Concurrent-Object-Oriented-Language,soa:Keyword
60,reo:data-base-design,Data-base-design,soa:Keyword
61,reo:autonomous-agents,autonomous-agents,soa:Keyword
62,reo:candlesticks,candlesticks,soa:Keyword
63,reo:non-blocking,non-blocking,soa:Keyword
64,reo:entropy,entropy,soa:Keyword
65,reo:strictness,Strictness,soa:Keyword
66,reo:intelligenza-artificiale,Intelligenza-Artificiale,soa:Keyword
67,reo:computer-forensics,computer-forensics,soa:Keyword
68,reo:recommender-systems,recommender-systems,soa:Keyword
69,reo:scalability,Scalability,soa:Keyword
70,reo:component-based-models,component-based-models,soa:Keyword
71,reo:approximate-analysis,Approximate-Analysis,soa:Keyword
72,reo:application-programs-functional-programs-logical-frameworks-program-analysis-program-properties-program-specialization-simply-typed-lambda-calculus-type-inferences-type-structures,Application-programs-Functional-programs-Logical-frameworks-Program-analysis-Program-properties-Program-specialization-Simply-typed-lambda-calculus-Type-inferences-Type-structures,soa:Keyword
73,reo:lock-free,lock-free,soa:Keyword
74,reo:scatenatori-e-evitatori-del-fraintendimento,scatenatori-e-evitatori-del-fraintendimento,soa:Keyword
75,reo:variable-cost-queries,Variable-cost-queries,soa:Keyword
76,reo:delta-interconnection-network,Delta-interconnection-network,soa:Keyword
77,reo:ia-e-beni-culturali,IA-e-beni-culturali,soa:Keyword
78,reo:repetitive-service-blocking,Repetitive-service-blocking,soa:Keyword
79,reo:closed-queueing-networks,Closed-Queueing-Networks,soa:Keyword
80,reo:radial-basis-function,radial-basis-function,soa:Keyword
81,reo:object-oriented-languages,Object-oriented-languages,soa:Keyword
82,reo:performance-models,performance-models,soa:Keyword
83,reo:measurement,Measurement,soa:Keyword
84,reo:boosting,boosting,soa:Keyword
85,reo:enterprise-ontology,Enterprise-Ontology,soa:Keyword
86,reo:classification,classification,soa:Keyword
87,reo:case-study,case-study,soa:Keyword
88,reo:plan-recognition,Plan-Recognition,soa:Keyword
89,reo:statistics,statistics,soa:Keyword
90,reo:high-level-language,high-level-language,soa:Keyword
91,reo:secret-sharing,secret-sharing,soa:Keyword
92,reo:tabu-search,Tabu-Search,soa:Keyword
93,reo:verification,verification,soa:Keyword
94,reo:race-policy,race-policy,soa:Keyword
95,reo:sentiment-corpus,sentiment-corpus,soa:Keyword
96,reo:folksonomies,folksonomies,soa:Keyword
97,reo:stochastic-marked-graphs,stochastic-marked-graphs,soa:Keyword
98,reo:critical-sections,critical-sections,soa:Keyword
99,reo:corpora,corpora,soa:Keyword
100,reo:network-capacity,network-capacity,soa:Keyword
101,reo:infosthetics,infosthetics,soa:Keyword
102,reo:component-technology,component-technology,soa:Keyword
103,reo:computational-algorithms,Computational-Algorithms,soa:Keyword
104,reo:hilbert-scheme,Hilbert-scheme,soa:Keyword
105,reo:discrete-event-simulation,Discrete-event-simulation,soa:Keyword
106,reo:automation-systems,Automation-systems,soa:Keyword
107,reo:fault-tree,Fault-tree,soa:Keyword
108,reo:formal-concepts,formal-concepts,soa:Keyword
109,reo:adaptive-web-sites,adaptive-web-sites,soa:Keyword
110,reo:e-evaluation,e-evaluation,soa:Keyword
111,reo:relational-structure,relational-structure,soa:Keyword
112,reo:clustering,clustering,soa:Keyword
113,reo:monitoring-composite-applications,Monitoring-Composite-Applications,soa:Keyword
114,reo:temporal-constraint-satisfaction,temporal-constraint-satisfaction,soa:Keyword
115,reo:operational-analysis,Operational-analysis,soa:Keyword
116,reo:algorithmic-skeletons,algorithmic-skeletons,soa:Keyword
117,reo:temporal-logics,Temporal-logics,soa:Keyword
118,reo:program-transformation,program-transformation,soa:Keyword
119,reo:p2p,P2P,soa:Keyword
120,reo:markov-processes,Markov-processes,soa:Keyword
121,reo:privacy,privacy,soa:Keyword
122,reo:multiple-bottlenecks,multiple-bottlenecks,soa:Keyword
123,reo:separabilità,separabilità,soa:Keyword
124,reo:flexible-manufacturing-systems,Flexible-Manufacturing-Systems,soa:Keyword
125,reo:internet-services,Internet-Services,soa:Keyword
126,reo:adaptive-news-servers,adaptive-news-servers,soa:Keyword
127,reo:multiprocessor-systems,Multiprocessor-systems,soa:Keyword
128,reo:3d-structures,3D-structures,soa:Keyword
129,reo:algorithmical-skeletons,Algorithmical-skeletons,soa:Keyword
130,reo:e-business,e-Business,soa:Keyword
131,reo:decision-tree,decision-tree,soa:Keyword
132,reo:logging,logging,soa:Keyword
133,reo:distributed-computing,Distributed-Computing,soa:Keyword
134,reo:subclasses-of-petri-nets,Subclasses-of-Petri-nets,soa:Keyword
135,reo:software-architecture,Software-architecture,soa:Keyword
136,reo:social-tagging,Social-Tagging,soa:Keyword
137,reo:extended-conflict-set,Extended-conflict-set,soa:Keyword
138,reo:customer-relationship,customer-relationship,soa:Keyword
139,reo:reading,Reading,soa:Keyword
140,reo:markov-chains,Markov-Chains,soa:Keyword
141,reo:automatic-response,Automatic-response,soa:Keyword
142,reo:parameter-passing,parameter-passing,soa:Keyword
143,reo:filter-models,filter-models,soa:Keyword
144,reo:mine-rules,Mine-rules,soa:Keyword
145,reo:iannis-xenakis,Iannis-Xenakis,soa:Keyword
146,reo:grid-parallel-component-application,grid-parallel-component-application,soa:Keyword
147,reo:goal-preservation,goal-preservation,soa:Keyword
148,reo:class-migrations,class-migrations,soa:Keyword
149,reo:search-strategies,Search-strategies,soa:Keyword
150,reo:analytical-models,Analytical-models,soa:Keyword
151,reo:substructural-logic,substructural-logic,soa:Keyword
152,reo:knockout-switch,Knockout-switch,soa:Keyword
153,reo:biometrics,biometrics,soa:Keyword
154,reo:blocking,blocking,soa:Keyword
155,reo:case-retrieval,Case-retrieval,soa:Keyword
156,reo:robocare-project,RoboCare-Project,soa:Keyword
157,reo:processing-power,processing-power,soa:Keyword
158,reo:system-behavior,system-behavior,soa:Keyword
159,reo:ad-hoc-networks,ad-hoc-networks,soa:Keyword
160,reo:mutual-information,mutual-information,soa:Keyword
161,reo:separate-complilation,Separate-complilation,soa:Keyword
162,reo:local-search,local-search,soa:Keyword
163,reo:retrieval,retrieval,soa:Keyword
164,reo:logic-program-ming,logic-program-ming,soa:Keyword
165,reo:behavioural-skeleton,behavioural-skeleton,soa:Keyword
166,reo:gestione-automatica-documenti-legali,Gestione-automatica-documenti-legali,soa:Keyword
167,reo:abductive-reasoning,Abductive-reasoning,soa:Keyword
168,reo:multiple-bus-multiprocessor-systems,multiple-bus-multiprocessor-systems,soa:Keyword
169,reo:non-standard-type-inference,Non-standard-type-inference,soa:Keyword
170,reo:multimedia,multimedia,soa:Keyword
171,reo:ambiguity,Ambiguity,soa:Keyword
172,reo:fastflow,Fastflow,soa:Keyword
173,reo:guaranteed-throughput,guaranteed-throughput,soa:Keyword
174,reo:analisi-dei-ritmi-di-battitura,Analisi-dei-ritmi-di-battitura,soa:Keyword
175,reo:regenerative-techniques,Regenerative-techniques,soa:Keyword
176,reo:enumeration-of-graphs-and-maps,enumeration-of-graphs-and-maps,soa:Keyword
177,reo:publish-and-subscribe,Publish-and-Subscribe,soa:Keyword
178,reo:web-based-configuration-systems,Web-based-Configuration-Systems,soa:Keyword
179,reo:computational-malgorithms,Computational-malgorithms,soa:Keyword
180,reo:optimization,Optimization,soa:Keyword
181,reo:evaluation,Evaluation,soa:Keyword
182,reo:parametric-lambda-calculus,Parametric-lambda-calculus,soa:Keyword
183,reo:treebank-annotation,treebank-annotation,soa:Keyword
184,reo:completion-time,Completion-time,soa:Keyword
185,reo:constrained-co-clustering,constrained-co-clustering,soa:Keyword
186,reo:pvfs,PVFS,soa:Keyword
187,reo:knowledge-discovery,Knowledge-Discovery,soa:Keyword
188,reo:plan-recovery,Plan-recovery,soa:Keyword
189,reo:exact-computation,exact-computation,soa:Keyword
190,reo:petri-net,Petri-net,soa:Keyword
191,reo:types,types,soa:Keyword
192,reo:load-distributions,Load-distributions,soa:Keyword
193,reo:well-formed-coloured-nets,Well-formed-coloured-nets,soa:Keyword
194,reo:exact-enumeration-problems,Exact-enumeration-problems,soa:Keyword
195,reo:processor-access-rates,processor-access-rates,soa:Keyword
196,reo:linguistic-knowledge-extraction-from-treebanks,linguistic-knowledge-extraction-from-treebanks,soa:Keyword
197,reo:packet-loss,Packet-loss,soa:Keyword
198,reo:tcp,TCP,soa:Keyword
199,reo:programming-logic,programming-logic,soa:Keyword
200,reo:marked-graphs,Marked-Graphs,soa:Keyword
201,reo:pallet-mix,Pallet-mix,soa:Keyword
202,reo:computer-security,Computer-Security,soa:Keyword
203,reo:management,management,soa:Keyword
204,reo:fault-management,Fault-Management,soa:Keyword
205,reo:ensemble-learning,ensemble-learning,soa:Keyword
206,reo:random-forest,random-forest,soa:Keyword
207,reo:proof-theory,proof-theory,soa:Keyword
208,reo:lazy-evaluation,lazy-evaluation,soa:Keyword
209,reo:modeling-software-architecture,Modeling-Software-Architecture,soa:Keyword
210,reo:middleware,middleware,soa:Keyword
211,reo:communication,Communication,soa:Keyword
212,reo:contracts,Contracts,soa:Keyword
213,reo:parametric-selective-search,Parametric-selective-search,soa:Keyword
214,reo:security,security,soa:Keyword
215,reo:generalized-stochastic--petri-nets,Generalized-Stochastic--Petri-nets,soa:Keyword
216,reo:approximate-solution,Approximate-solution,soa:Keyword
217,reo:eye-tracking,Eye-tracking,soa:Keyword
218,reo:artificila-intelligence,Artificila-Intelligence,soa:Keyword
219,reo:destination-stripping,destination-stripping,soa:Keyword
220,reo:intelligent-agents,Intelligent-Agents,soa:Keyword
221,reo:artificial-intelligence,artificial-intelligence,soa:Keyword
222,reo:web-based-database,Web-Based-Database,soa:Keyword
223,reo:aalen-johansen-estimators,Aalen-Johansen-estimators,soa:Keyword
224,reo:parallelism,Parallelism,soa:Keyword
225,reo:workflows,workflows,soa:Keyword
226,reo:type-and-effect-system,type-and-effect-system,soa:Keyword
227,reo:synchronization-of-software-components,Synchronization-of-Software-Components,soa:Keyword
228,reo:bagging,bagging,soa:Keyword
229,reo:partial-differential-equations,partial-differential-equations,soa:Keyword
230,reo:reasoning-mental-models-computational-model,Reasoning-Mental-models-Computational-model,soa:Keyword
231,reo:service-component-architecture,Service-Component-Architecture,soa:Keyword
232,reo:analytical-modeling,analytical-modeling,soa:Keyword
233,reo:astrazione,astrazione,soa:Keyword
234,reo:wrapper,wrapper,soa:Keyword
235,reo:user-defined-periodicities,User-defined-periodicities,soa:Keyword
236,reo:egfr,EGFR,soa:Keyword
237,reo:modal-logic-languages,modal-logic-languages,soa:Keyword
238,reo:pattern-discovery,pattern-discovery,soa:Keyword
239,reo:web-service-interaction-protocols,web-service-interaction-protocols,soa:Keyword
240,reo:normative-systems,normative-systems,soa:Keyword
241,reo:graphical-interface,graphical-interface,soa:Keyword
242,reo:models-of-computations,Models-of-computations,soa:Keyword
243,reo:structured-programming,structured-programming,soa:Keyword
244,reo:semantics-preserving-translation,Semantics-preserving-translation,soa:Keyword
245,reo:health-service,Health-service,soa:Keyword
246,reo:semi-supervised-clustering,semi-supervised-clustering,soa:Keyword
247,reo:generating-functions,generating-functions,soa:Keyword
248,reo:single-bus,Single-bus,soa:Keyword
249,reo:software-engineering,Software-Engineering,soa:Keyword
250,reo:performanc,Performanc,soa:Keyword
251,reo:personalized-information-presentation,personalized-information-presentation,soa:Keyword
252,reo:coherence-spaces,coherence-spaces,soa:Keyword
253,reo:type-system,Type-system,soa:Keyword
254,reo:gene-structure,gene-structure,soa:Keyword
255,reo:curriculum-sequencing-and-validation,Curriculum-Sequencing-and-Validation,soa:Keyword
256,reo:streaming,streaming,soa:Keyword
257,reo:alberi-di-boehm,alberi-di-Boehm,soa:Keyword
258,reo:rank-2-intersection,Rank-2-intersection,soa:Keyword
259,reo:multicast-transmission,Multicast-transmission,soa:Keyword
260,reo:user-authentication,User-Authentication,soa:Keyword
261,reo:stochastic-processes,Stochastic-Processes,soa:Keyword
262,reo:clinical-guidelines,Clinical-Guidelines,soa:Keyword
263,reo:semi-formal-reasoning,semi-formal-reasoning,soa:Keyword
264,reo:symbolic-simulation,symbolic-simulation,soa:Keyword
265,reo:off-line-behavior,Off-line-behavior,soa:Keyword
266,reo:computer-network-performance,Computer-network-performance,soa:Keyword
267,reo:communication-network-planning,Communication-Network-Planning,soa:Keyword
268,reo:modulo-moodle,modulo-moodle,soa:Keyword
269,reo:product-configuration,Product-Configuration,soa:Keyword
270,reo:fine-grained-software-degradation-models,Fine-grained-software-degradation-models,soa:Keyword
271,reo:contesto,contesto,soa:Keyword
272,reo:logic,logic,soa:Keyword
273,reo:modelli-di-agente,Modelli-di-Agente,soa:Keyword
274,reo:parallel-computation,parallel-computation,soa:Keyword
275,reo:software-aging,Software-aging,soa:Keyword
276,reo:systems-biology,Systems-Biology,soa:Keyword
277,reo:web-catalogs,web-catalogs,soa:Keyword
278,reo:itemsets,itemsets,soa:Keyword
279,reo:repair,repair,soa:Keyword
280,reo:compilation,compilation,soa:Keyword
281,reo:context-aware-notificationmanagement,context-aware-notificationmanagement,soa:Keyword
282,reo:semantic-technologies-for-personalization,Semantic-technologies-for-personalization,soa:Keyword
283,reo:supervised-sequential-learning,Supervised-Sequential-Learning,soa:Keyword
284,reo:concurrent-programs,Concurrent-programs,soa:Keyword
285,reo:interaction-between-constraints,Interaction-between-Constraints,soa:Keyword
286,reo:law,Law,soa:Keyword
287,reo:emotions,Emotions,soa:Keyword
288,reo:xml,XML,soa:Keyword
289,reo:choreography,choreography,soa:Keyword
290,reo:logics,Logics,soa:Keyword
291,reo:olap----online-analytical-processing,Olap----Online-Analytical-Processing,soa:Keyword
292,reo:organic-chemistry,organic-chemistry,soa:Keyword
293,reo:type-inference,Type-inference,soa:Keyword
294,reo:plan-repair,Plan-repair,soa:Keyword
295,reo:e-commerce,E-commerce,soa:Keyword
296,reo:jxta,Jxta,soa:Keyword
297,reo:manpower-planning,Manpower-planning,soa:Keyword
298,reo:adaptive-web-pages,Adaptive-Web-Pages,soa:Keyword
299,reo:wait-free,wait-free,soa:Keyword
300,reo:useless-code-eliminitaion,Useless-code-eliminitaion,soa:Keyword
301,reo:fault-tolerant-formal-concept,fault-tolerant-formal-concept,soa:Keyword
302,reo:norms,Norms,soa:Keyword
303,reo:causal-models,Causal-models,soa:Keyword
304,reo:model-symmetries,model-symmetries,soa:Keyword
305,reo:multiple-class,multiple-class,soa:Keyword
306,reo:goal-directed-proof-methods,goal-directed-proof-methods,soa:Keyword
307,reo:small-world-networks,Small-World-Networks,soa:Keyword
308,reo:smith-waterman,Smith-Waterman,soa:Keyword
309,reo:complexes,Complexes,soa:Keyword
310,reo:classifier,classifier,soa:Keyword
311,reo:application-manager,application-manager,soa:Keyword
312,reo:diagnosis,diagnosis,soa:Keyword
313,reo:problem-solving-in-the-web,Problem-solving-in-the-Web,soa:Keyword
314,reo:electrical-power-plant,electrical-power-plant,soa:Keyword
315,reo:asynchronous-rmi,asynchronous-RMI,soa:Keyword
316,reo:core-calculi,Core-Calculi,soa:Keyword
317,reo:model-simplification,Model-simplification,soa:Keyword
318,reo:complex-metadata-indexing,Complex-metadata-indexing,soa:Keyword
319,reo:reconfiguration,reconfiguration,soa:Keyword
320,reo:coinduction,coinduction,soa:Keyword
321,reo:intelligent-monitoring,intelligent-monitoring,soa:Keyword
322,reo:distributed-programming-abstractions,distributed-programming-abstractions,soa:Keyword
323,reo:higher-order-logic,higher-order-logic,soa:Keyword
324,reo:inductive-databases,inductive-databases,soa:Keyword
325,reo:collaboration-environments,Collaboration-Environments,soa:Keyword
326,reo:composite-server,Composite-Server,soa:Keyword
327,reo:extraction,Extraction,soa:Keyword
328,reo:metaheuristics,metaheuristics,soa:Keyword
329,reo:solvability,solvability,soa:Keyword
330,reo:service-oriented-architectures,Service-Oriented-Architectures,soa:Keyword
331,reo:transport-control-protocol,Transport-Control-Protocol,soa:Keyword
332,reo:learning-distance,learning-distance,soa:Keyword
333,reo:efficient-simulation-algorithms,efficient-simulation-algorithms,soa:Keyword
334,reo:tyrosine-kinase-inhibition,Tyrosine-kinase-inhibition,soa:Keyword
335,reo:gpgpu,GPGPU,soa:Keyword
336,reo:multi-device-user-interfaces,multi-device-user-interfaces,soa:Keyword
337,reo:context-awareness,Context-awareness,soa:Keyword
338,reo:program-analysis,Program-analysis,soa:Keyword
339,reo:workflow-management,workflow-management,soa:Keyword
340,reo:markovian-models,Markovian-models,soa:Keyword
341,reo:goodman-kruskal-tau,GoodMan-Kruskal-Tau,soa:Keyword
342,reo:dependability-analysis,Dependability-analysis,soa:Keyword
343,reo:wireless-intervehicular-networks,Wireless-intervehicular-networks,soa:Keyword
344,reo:temporal-constraints,Temporal-constraints,soa:Keyword
345,reo:genome,Genome,soa:Keyword
346,reo:autonomic-computing,Autonomic-Computing,soa:Keyword
347,reo:grid-components,grid-Components,soa:Keyword
348,reo:agent-models,Agent-Models,soa:Keyword
349,reo:flattening,Flattening,soa:Keyword
350,reo:power-systems,Power-systems,soa:Keyword
351,reo:lazy-strong-normalization,lazy-strong-normalization,soa:Keyword
352,reo:minerule,minerule,soa:Keyword
353,reo:model-compilation,Model-compilation,soa:Keyword
354,reo:distributed-query-solution-strategy,Distributed-query-solution-strategy,soa:Keyword
355,reo:orchestration,orchestration,soa:Keyword
356,reo:dependability,Dependability,soa:Keyword
357,reo:first-come-first-served-bus-scheduling-policy,first-come-first-served-bus-scheduling-policy,soa:Keyword
358,reo:angiogenesis,Angiogenesis,soa:Keyword
359,reo:routing,routing,soa:Keyword
360,reo:nonmonotonic-reasoning,nonmonotonic-reasoning,soa:Keyword
361,reo:csma,CSMA,soa:Keyword
362,reo:recommender-web-system,Recommender-Web-System,soa:Keyword
363,reo:communication-networks,Communication-networks,soa:Keyword
364,reo:mas,MAS,soa:Keyword
365,reo:model-driven-engineering,model-driven-engineering,soa:Keyword
366,reo:metadata,metadata,soa:Keyword
367,reo:gene-expression-data-analysis,gene-expression-data-analysis,soa:Keyword
368,reo:diagnostic-problem-solving,diagnostic-problem-solving,soa:Keyword
369,reo:uml-modelling,UML-modelling,soa:Keyword
370,reo:nonclassical-logics,nonclassical-logics,soa:Keyword
371,reo:intuitionistic-logic,intuitionistic-logic,soa:Keyword
372,reo:tonality,Tonality,soa:Keyword
373,reo:computer-graphics,computer-graphics,soa:Keyword
374,reo:shared-memory,shared-memory,soa:Keyword
375,reo:rewerse,REWERSE,soa:Keyword
376,reo:ligand,Ligand,soa:Keyword
377,reo:modal-and-multimodal-logic,modal-and-multimodal-logic,soa:Keyword
378,reo:computer-systems,computer-systems,soa:Keyword
379,reo:addressing,Addressing,soa:Keyword
380,reo:multimedialità,multimedialità,soa:Keyword
381,reo:function-offload,function-offload,soa:Keyword
382,reo:digital-communities,digital-communities,soa:Keyword
383,reo:resource-allocation,Resource-allocation,soa:Keyword
384,reo:multiprocessor-systemsmodelling,Multiprocessor-systemsModelling,soa:Keyword
385,reo:hierarchical-modelling,Hierarchical-modelling,soa:Keyword
386,reo:waiting-time-distribution,Waiting-time-distribution,soa:Keyword
387,reo:product-form,Product-form,soa:Keyword
388,reo:alias-type,alias-type,soa:Keyword
389,reo:co-clustering,co-clustering,soa:Keyword
390,reo:human-computer-interaction,Human-Computer-Interaction,soa:Keyword
391,reo:logic-based-agents,Logic-based-agents,soa:Keyword
392,reo:roles,Roles,soa:Keyword
393,reo:parlato,parlato,soa:Keyword
394,reo:mixed-integer-linear-programming,mixed-integer-linear-programming,soa:Keyword
395,reo:bs-strategy,BS-strategy,soa:Keyword
396,reo:sequential-pattern-mining,sequential-pattern-mining,soa:Keyword
397,reo:uddi-registries,UDDI-registries,soa:Keyword
398,reo:queuing-models-with-passive-resources,queuing-models-with-passive-resources,soa:Keyword
399,reo:recursive-solution,recursive-solution,soa:Keyword
400,reo:sonet-ring,SONET-ring,soa:Keyword
401,reo:innovazione,innovazione,soa:Keyword
402,reo:execution,execution,soa:Keyword
403,reo:lecorbusier,lecorbusier,soa:Keyword
404,reo:electronic-commerce,electronic-commerce,soa:Keyword
405,reo:ontologies-cultural-heritage-virtual-character,ontologies-cultural-heritage-virtual-character,soa:Keyword
406,reo:type-inference-algorithm,Type-Inference-Algorithm,soa:Keyword
407,reo:object-oriented,Object-Oriented,soa:Keyword
408,reo:curricula_models,curricula_models,soa:Keyword
409,reo:agent-communication,agent-communication,soa:Keyword
410,reo:validation,Validation,soa:Keyword
411,reo:case-based-diagnosis,Case-Based-Diagnosis,soa:Keyword
412,reo:parallel-computing,Parallel-computing,soa:Keyword
413,reo:problem-solving-in-web-systems,Problem-Solving-in-Web-Systems,soa:Keyword
414,reo:mac-protocols,MAC-protocols,soa:Keyword
415,reo:assist-environment,ASSIST-environment,soa:Keyword
416,reo:linear-programming,linear-programming,soa:Keyword
417,reo:non-functional-concerns,non-functional-concerns,soa:Keyword
418,reo:modification-detection,modification-detection,soa:Keyword
419,reo:conversational-models,conversational-models,soa:Keyword
420,reo:implementation,implementation,soa:Keyword
421,reo:adaptable-code,adaptable-code,soa:Keyword
422,reo:philips-pavilion,Philips-Pavilion,soa:Keyword
423,reo:adaptivity,Adaptivity,soa:Keyword
424,reo:fastflow-paraphrase-skeletons,fastflow-paraphrase-skeletons,soa:Keyword
425,reo:maximum-diversity-problem,Maximum-Diversity-Problem,soa:Keyword
426,reo:complex-models,complex-models,soa:Keyword
427,reo:bus-interconnections,Bus-interconnections,soa:Keyword
428,reo:model-based-diagnosis,Model-based-Diagnosis,soa:Keyword
429,reo:dependence-rules,dependence-rules,soa:Keyword
430,reo:molecular-editor,molecular-editor,soa:Keyword
431,reo:polymorphic-recursion,Polymorphic-recursion,soa:Keyword
432,reo:generalized-petri-nets,Generalized-Petri-Nets,soa:Keyword
433,reo:query-optimization,Query-optimization,soa:Keyword
434,reo:programming-languages,Programming-Languages,soa:Keyword
435,reo:virtual-cluster,virtual-cluster,soa:Keyword
436,reo:markov-models,Markov-models,soa:Keyword
437,reo:orc,Orc,soa:Keyword
438,reo:multi-class-models,Multi-class-models,soa:Keyword
439,reo:program-semantics,program-semantics,soa:Keyword
440,reo:interactive-problem-solving,Interactive-Problem-Solving,soa:Keyword
441,reo:reliability-evaluation,Reliability-evaluation,soa:Keyword
442,reo:agent-cooperation,Agent-cooperation,soa:Keyword
443,reo:knowledge-compilation,knowledge-compilation,soa:Keyword
444,reo:object-oriented-language,object-oriented-language,soa:Keyword
445,reo:periodic-events,Periodic-events,soa:Keyword
446,reo:bruxelles,Bruxelles,soa:Keyword
447,reo:managing-data-resource,Managing-Data-Resource,soa:Keyword
448,reo:bioinformatics,bioinformatics,soa:Keyword
449,reo:high-level-parallel-programming,high-level-parallel-programming,soa:Keyword
450,reo:discovery,Discovery,soa:Keyword
451,reo:virtual-communities,virtual-communities,soa:Keyword
452,reo:first-passage-time,First-Passage-Time,soa:Keyword
453,reo:software-package,Software-Package,soa:Keyword
454,reo:intrusion-detection,intrusion-detection,soa:Keyword
455,reo:sentiment-analysis,sentiment-analysis,soa:Keyword
456,reo:labeled-transition-systems,Labeled-transition-systems,soa:Keyword
457,reo:continuous-time-homogeneous-markov-chain,continuous-time-homogeneous-Markov-chain,soa:Keyword
458,reo:queueing-networks-with-blocking,Queueing-networks-with-blocking,soa:Keyword
459,reo:internazionalizzazione,internazionalizzazione,soa:Keyword
460,reo:answer-set-programming,answer-set-programming,soa:Keyword
461,reo:description-logics,description-logics,soa:Keyword
462,reo:sviluppo-conversazionale,sviluppo-conversazionale,soa:Keyword
463,reo:multiclass-queueing-networks,Multiclass-Queueing-Networks,soa:Keyword
464,reo:instance-base-learning,instance-base-learning,soa:Keyword
465,reo:intersection-types,Intersection-types,soa:Keyword
466,reo:action-execution,action-execution,soa:Keyword
467,reo:semantics-of-programming-languages,semantics-of-programming-languages,soa:Keyword
468,reo:fortran,Fortran,soa:Keyword
469,reo:finite-state-automata,finite-state-automata,soa:Keyword
470,reo:modello-a-rete-di-code,Modello-a-rete-di-code,soa:Keyword
471,reo:tcp-performance,TCP-performance,soa:Keyword
472,reo:protocolmodeling,protocolmodeling,soa:Keyword
473,reo:service-oriented-computing,Service-Oriented-Computing,soa:Keyword
474,reo:tipo-di-interazione,tipo-di-interazione,soa:Keyword
475,reo:polifunzionalità,polifunzionalità,soa:Keyword
