faiss_id,entity,label,type
12,reo:10848-marco-aldinucci,Vigoni-(Pisa-Berlin/Muenster-Exchange-Programme):-Skeleton-based-programming-and-scheduling-for-grid.,https://semopenalex.org/ontology/Work
13,reo:10915-marco-aldinucci,GridCoord-(EC-Special-Action-6th-FP):-ERA-Pilot-on-Co-ordinated-Europe-wide-initiative-in-Grid-Research.,https://semopenalex.org/ontology/Work
14,reo:10942-cristina-baroglio,Reasoning-Web-4th-International-Summer-School-2008,https://semopenalex.org/ontology/Work
15,reo:10977-marco-aldinucci,GCM:-Grid-Component-Model---reference-implementation-with-autonomic-features-(NFCF-prototype-and-early-documentation),https://semopenalex.org/ontology/Work
16,reo:11525-cristina-bosco,Annotation-Schema-Oriented-Validation-for-Dependency-Parsing-Evaluation,https://semopenalex.org/ontology/Work
17,reo:11886-sergio-rabellino,Integrazione-di-un-editore-di-molecole,https://semopenalex.org/ontology/Work
18,reo:12013-marco-aldinucci,Efficient-Parallel-MonteCarlo-with-FastFlow,https://semopenalex.org/ontology/Work
19,reo:12285-sergio-rabellino,Creazione-di-un-video-tutorial-in-un-corso-Moodle,https://semopenalex.org/ontology/Work
20,reo:12703-marco-aldinucci,FastFlow:-high-level-and-efficient-streaming-on-multi-core,https://semopenalex.org/ontology/Work
21,reo:12878-marco-aldinucci,FastFlow-(v2.0),https://semopenalex.org/ontology/Work
22,reo:13796-marco-aldinucci,Structured-Data-Access-Annotations-for-Massively-Parallel-Computations,https://semopenalex.org/ontology/Work
23,reo:14167-marco-grangetto,Exploiting-Rateless-Codes-in-Cloud-Storage-Systems,https://semopenalex.org/ontology/Work
24,reo:14167-rossano-gaeta,Exploiting-Rateless-Codes-in-Cloud-Storage-Systems,https://semopenalex.org/ontology/Work
25,reo:14368-michele-paolo-bocca-garetto,How-much-can-large-scale-video-on-demand-benefit-from-users'-cooperation?,https://semopenalex.org/ontology/Work
26,reo:14733-michele-paolo-bocca-garetto,Content-centric-wireless-networks-with-limited-buffers:-when-mobility-hurts,https://semopenalex.org/ontology/Work
27,reo:14905-roberto-micalizio,Robust-plan-execution-via-reconfiguration-and-replanning,https://semopenalex.org/ontology/Work
28,reo:15162-marco-aldinucci,Proceedings---2014-22nd-Euromicro-International-Conference-on-Parallel-Distributed-and-Network-Based-Processing-PDP-2014-Preface-from-the-program-chairs,https://semopenalex.org/ontology/Work
29,reo:15290-cristina-bosco,Proceedings-of-the-Fourth-International-Workshop-EVALITA-2014,https://semopenalex.org/ontology/Work
30,reo:15323-attilio-fiandrotti,Simple-Countermeasures-to-Mitigate-the-Effect-of-Pollution-Attack-in-Network-Coding-Based-Peer-to-Peer-Live-Streaming,https://semopenalex.org/ontology/Work
31,reo:15323-marco-grangetto,Simple-Countermeasures-to-Mitigate-the-Effect-of-Pollution-Attack-in-Network-Coding-Based-Peer-to-Peer-Live-Streaming,https://semopenalex.org/ontology/Work
32,reo:15323-rossano-gaeta,Simple-Countermeasures-to-Mitigate-the-Effect-of-Pollution-Attack-in-Network-Coding-Based-Peer-to-Peer-Live-Streaming,https://semopenalex.org/ontology/Work
33,reo:15434-roberto-esposito,Prediction-and-interpretation-of-the-lipophilicity-of-small-peptides,https://semopenalex.org/ontology/Work
34,reo:15622-luca-anselma,Temporal-Detection-of-Guideline-Interactions,https://semopenalex.org/ontology/Work
35,reo:15675-cristina-bosco,Evalita-2014:-Sentipolc-Twitter-dataset,https://semopenalex.org/ontology/Work
36,reo:15675-sergio-rabellino,Evalita-2014:-Sentipolc-Twitter-dataset,https://semopenalex.org/ontology/Work
37,reo:15675-valerio-basile,Evalita-2014:-Sentipolc-Twitter-dataset,https://semopenalex.org/ontology/Work
38,reo:15675-viviana-patti,Evalita-2014:-Sentipolc-Twitter-dataset,https://semopenalex.org/ontology/Work
39,reo:15850-cristina-bosco,The-Evalita-2014-Dependency-Parsing-task,https://semopenalex.org/ontology/Work
40,reo:16065-marco-aldinucci,An-Abstract-Annotation-Model-for-Skeletons,https://semopenalex.org/ontology/Work
41,reo:16162-roberto-aringhieri,A-branch-price-and-cut-algorithm-for-the-minimum-evolution-problem,https://semopenalex.org/ontology/Work
42,reo:16195-pierre-hosteins,Local-Search-Metaheuristics-for-the-Critical-Node-Problem,https://semopenalex.org/ontology/Work
43,reo:16195-roberto-aringhieri,Local-Search-Metaheuristics-for-the-Critical-Node-Problem,https://semopenalex.org/ontology/Work
44,reo:16312-francesca-cordero,The-molecular-landscape-of-colorectal-cancer-cell-lines-unveils-clinically-actionable-kinase-targets,https://semopenalex.org/ontology/Work
45,reo:16312-marco-beccuti,The-molecular-landscape-of-colorectal-cancer-cell-lines-unveils-clinically-actionable-kinase-targets,https://semopenalex.org/ontology/Work
46,reo:16343-claudio-schifanella,Modeling-verifying-and-reasoning-about-web-services,https://semopenalex.org/ontology/Work
47,reo:16343-cristina-baroglio,Modeling-verifying-and-reasoning-about-web-services,https://semopenalex.org/ontology/Work
48,reo:16343-matteo-baldoni,Modeling-verifying-and-reasoning-about-web-services,https://semopenalex.org/ontology/Work
49,reo:16343-viviana-patti,Modeling-verifying-and-reasoning-about-web-services,https://semopenalex.org/ontology/Work
50,reo:16344-cristina-bosco,Linguistic-knowledge-extraction-from-corpus-parallel-annotations,https://semopenalex.org/ontology/Work
51,reo:16345-guido-boella,An-architecture-of-a-normative-system:-counts-as-conditionals-obligations-and-permissions,https://semopenalex.org/ontology/Work
52,reo:16346-guido-boella,Role-based-semantics-for-agent-communication:-embedding-of-the-'mental-attitudes'-and-'social-commitments'-semantics,https://semopenalex.org/ontology/Work
53,reo:16346-rossana-damiano,Role-based-semantics-for-agent-communication:-embedding-of-the-'mental-attitudes'-and-'social-commitments'-semantics,https://semopenalex.org/ontology/Work
54,reo:16347-guido-boella,Strengthening-Admissible-Coalitions.,https://semopenalex.org/ontology/Work
55,reo:16348-guido-boella,Count-As-Conditionals-Classification-and-Context,https://semopenalex.org/ontology/Work
56,reo:16349-guido-boella,Fair-Distribution-of-Collective-Obligations,https://semopenalex.org/ontology/Work
57,reo:16350-guido-boella,The-Roles-of-Roles-in-Agent-Communication-Languages,https://semopenalex.org/ontology/Work
58,reo:16350-rossana-damiano,The-Roles-of-Roles-in-Agent-Communication-Languages,https://semopenalex.org/ontology/Work
59,reo:16351-federica-cena,An-approach-for-evaluating-User-Model-Data-in-an-interoperability-scenario,https://semopenalex.org/ontology/Work
60,reo:16352-stefano-berardi,An-Arithmetical-Hierarchy-of-the-Law-of-Excluded-Middle-and-Related-Principles,https://semopenalex.org/ontology/Work
61,reo:16353-guido-boella,Social-Viewpoints-on-Multiagent-Systems,https://semopenalex.org/ontology/Work
62,reo:16354-guido-boella,Game-specification-in-normative-multiagent-system:-the-trias-politica,https://semopenalex.org/ontology/Work
63,reo:16355-guido-boella,Power-and-dependence-relations-in-groups-of-agents,https://semopenalex.org/ontology/Work
64,reo:16356-guido-boella,An-Abstraction-from-Power-to-Coalition-Structures,https://semopenalex.org/ontology/Work
65,reo:16357-guido-boella,The-distribution-of-obligations-by-negotiation-among-autonomous-agents,https://semopenalex.org/ontology/Work
66,reo:16358-guido-boella,Regulative-and-constitutive-norms-in-normative-multiagent-systems,https://semopenalex.org/ontology/Work
67,reo:16359-guido-boella,Groups-as-agents-with-mental-attitudes,https://semopenalex.org/ontology/Work
68,reo:16360-guido-boella,Local-vs-global-policies-and-centralized-vs-decentralized-control-in-virtual-communities-of-agents,https://semopenalex.org/ontology/Work
69,reo:16361-guido-boella,Contracts-as-legal-institutions-in-organizations-of-autonomous-agents,https://semopenalex.org/ontology/Work
70,reo:16362-marco-botta,Learning-Complex-and-Sparse-Events-in-Long-Sequences,https://semopenalex.org/ontology/Work
71,reo:16363-guido-boella,Attributing-mental-attitudes-to-roles:-The-agent-metaphor-applied-to-organizational-design,https://semopenalex.org/ontology/Work
72,reo:16364-roberto-esposito,Empirical-evaluation-of-the-effects-of-conceptcomplexity-on-generalization-error,https://semopenalex.org/ontology/Work
73,reo:16366-roberto-esposito,A-monte-carlo-analysis-of-ensemble-classification,https://semopenalex.org/ontology/Work
74,reo:16368-liliana-ardissono,Customer-Information-Sharing-between-E-commerce-Applications,https://semopenalex.org/ontology/Work
75,reo:16368-marco-botta,Customer-Information-Sharing-between-E-commerce-Applications,https://semopenalex.org/ontology/Work
76,reo:16370-viviana-bono,A-core-calculus-of-higher-order-mixins-and-classes-[poster-abstract],https://semopenalex.org/ontology/Work
77,reo:16371-viviana-bono,A-core-calculus-of-mixins-and-incomplete-objects,https://semopenalex.org/ontology/Work
78,reo:16372-viviana-bono,Subtyping-inheritance-conflicts:-The-mobile-mixin-case,https://semopenalex.org/ontology/Work
79,reo:16374-susanna-donatelli,A-class-diagram-framework-for-collecting-dependability-requirements-in-automation-systems,https://semopenalex.org/ontology/Work
80,reo:16376-matteo-sereno,An-Efficient-Algorithm-for-the-Transient-Analysis-of-a-Class-of-Deterministic-Stochastic-Petri-Nets,https://semopenalex.org/ontology/Work
81,reo:16377-matteo-sereno,A-GSPN-Model-for-the-Analysis-of-DNS-Based-Redirection-in-Distributed-Web-Systems,https://semopenalex.org/ontology/Work
82,reo:16377-rossano-gaeta,A-GSPN-Model-for-the-Analysis-of-DNS-Based-Redirection-in-Distributed-Web-Systems,https://semopenalex.org/ontology/Work
83,reo:16379-claudio-schifanella,Design-and-development-of-a-visual-environment-for-writing-DyLOG-programs,https://semopenalex.org/ontology/Work
84,reo:16379-cristina-baroglio,Design-and-development-of-a-visual-environment-for-writing-DyLOG-programs,https://semopenalex.org/ontology/Work
85,reo:16379-matteo-baldoni,Design-and-development-of-a-visual-environment-for-writing-DyLOG-programs,https://semopenalex.org/ontology/Work
86,reo:16381-marco-pironti,Ontologies-and-Information-and-Communication-Technologies.-Principles-and-Methods,https://semopenalex.org/ontology/Work
87,reo:16382-cristina-baroglio,Esperienze-di-E-learning-del-Corso-di-Studi-in-Informatica-dell'Università-di-Torino:-comunità-di-corsi-in-ambiente-universitario,https://semopenalex.org/ontology/Work
88,reo:16382-matteo-baldoni,Esperienze-di-E-learning-del-Corso-di-Studi-in-Informatica-dell'Università-di-Torino:-comunità-di-corsi-in-ambiente-universitario,https://semopenalex.org/ontology/Work
89,reo:16383-cristina-baroglio,Live!-I-Learn-@-Home,https://semopenalex.org/ontology/Work
90,reo:16383-luca-roversi,Live!-I-Learn-@-Home,https://semopenalex.org/ontology/Work
91,reo:16383-matteo-baldoni,Live!-I-Learn-@-Home,https://semopenalex.org/ontology/Work
92,reo:16384-claudio-schifanella,Personalization-verification-and-conformance-for-logic-base-communicating-agents,https://semopenalex.org/ontology/Work
93,reo:16384-cristina-baroglio,Personalization-verification-and-conformance-for-logic-base-communicating-agents,https://semopenalex.org/ontology/Work
94,reo:16384-matteo-baldoni,Personalization-verification-and-conformance-for-logic-base-communicating-agents,https://semopenalex.org/ontology/Work
95,reo:16384-viviana-patti,Personalization-verification-and-conformance-for-logic-base-communicating-agents,https://semopenalex.org/ontology/Work
96,reo:16386-andras-horvath,Steady-state-solution-for-models-with-geometric-and-finite-support-activity-duration,https://semopenalex.org/ontology/Work
97,reo:16387-matteo-sereno,A-Spatial-Fluid-Based-Framework-to-Analyze-Large-Scale-Wireless-Sensor-Networks,https://semopenalex.org/ontology/Work
98,reo:16387-michele-paolo-bocca-garetto,A-Spatial-Fluid-Based-Framework-to-Analyze-Large-Scale-Wireless-Sensor-Networks,https://semopenalex.org/ontology/Work
99,reo:16387-rossano-gaeta,A-Spatial-Fluid-Based-Framework-to-Analyze-Large-Scale-Wireless-Sensor-Networks,https://semopenalex.org/ontology/Work
100,reo:16389-viviana-bono,Safe-and-Flexible-Objects,https://semopenalex.org/ontology/Work
101,reo:16390-guido-boella,Virtual-Organizations-as-Normative-Multiagent-Systems,https://semopenalex.org/ontology/Work
102,reo:16391-guido-boella,A-Synthesis-Between-Mental-Attitudes-and-Social-Commitments-in-Agent-Communication-Languages,https://semopenalex.org/ontology/Work
103,reo:16392-guido-boella,Admissible-Agreements-among-Goal-directed-Agents,https://semopenalex.org/ontology/Work
104,reo:16393-guido-boella,Argument-Games-for-Interactive-Access-Control,https://semopenalex.org/ontology/Work
105,reo:16394-guido-boella,Reducing-coalition-structures-via-agreement-specification,https://semopenalex.org/ontology/Work
106,reo:16396-guido-boella,A-Non-monotonic-Logic-for-Specifying-and-Querying-Preferences,https://semopenalex.org/ontology/Work
107,reo:16397-guido-boella,The-Evolution-of-Artificial-Social-Systems,https://semopenalex.org/ontology/Work
108,reo:16398-guido-boella,From-the-Theory-of-Mind-to-the-Construction-of-Social-Reality,https://semopenalex.org/ontology/Work
109,reo:16399-daniele-paolo-radicioni,Computational-Model-of-Chord-Fingering,https://semopenalex.org/ontology/Work
110,reo:16399-vincenzo-lombardo,Computational-Model-of-Chord-Fingering,https://semopenalex.org/ontology/Work
111,reo:16401-rosa-meo,Inductive-Databases:-Towards-a-New-Generation-of-Databases-for-Knowledge-Discovery,https://semopenalex.org/ontology/Work
112,reo:16402-rossella-cancelliere,The-Sensitivity-Matrix-of-a-Neural-Network-Performing-Image-Processing,https://semopenalex.org/ontology/Work
113,reo:16403-matteo-sereno,Performance-Modeling-of-P2P-File-Sharing-Applications,https://semopenalex.org/ontology/Work
114,reo:16403-rossano-gaeta,Performance-Modeling-of-P2P-File-Sharing-Applications,https://semopenalex.org/ontology/Work
115,reo:16406-daniele-paolo-radicioni,Learning-Tonal-Harmony-from-Bach-Chorales,https://semopenalex.org/ontology/Work
116,reo:16406-roberto-esposito,Learning-Tonal-Harmony-from-Bach-Chorales,https://semopenalex.org/ontology/Work
117,reo:16407-marco-pironti,Innovation-and-competiveness-factors-of-SME's.-An-empirical-survey,https://semopenalex.org/ontology/Work
118,reo:16409-cristina-baroglio,Conformance-and-Interoperability-in-Open-Environments,https://semopenalex.org/ontology/Work
119,reo:16409-matteo-baldoni,Conformance-and-Interoperability-in-Open-Environments,https://semopenalex.org/ontology/Work
120,reo:16409-viviana-patti,Conformance-and-Interoperability-in-Open-Environments,https://semopenalex.org/ontology/Work
121,reo:16411-alessandro-mazzei,Strong-connectivity-hypothesis-and-generative-power-in-TAG,https://semopenalex.org/ontology/Work
122,reo:16411-vincenzo-lombardo,Strong-connectivity-hypothesis-and-generative-power-in-TAG,https://semopenalex.org/ontology/Work
123,reo:16412-daniele-paolo-radicioni,Fingering-for-Music-Performance,https://semopenalex.org/ontology/Work
124,reo:16412-vincenzo-lombardo,Fingering-for-Music-Performance,https://semopenalex.org/ontology/Work
125,reo:16413-vincenzo-lombardo,Varèse's-Poème-Electronique-regained:-evidence-from-the-VEP-project,https://semopenalex.org/ontology/Work
126,reo:16414-rossana-damiano,Dramatization-Meets-Narrative-Presentations,https://semopenalex.org/ontology/Work
127,reo:16414-vincenzo-lombardo,Dramatization-Meets-Narrative-Presentations,https://semopenalex.org/ontology/Work
128,reo:16415-rossana-damiano,Virtual-tours-across-different-media-in-DramaTour-project,https://semopenalex.org/ontology/Work
129,reo:16415-vincenzo-lombardo,Virtual-tours-across-different-media-in-DramaTour-project,https://semopenalex.org/ontology/Work
130,reo:16416-guido-boella,A-decision-theoretic-replanning-algorithm,https://semopenalex.org/ontology/Work
131,reo:16416-rossana-damiano,A-decision-theoretic-replanning-algorithm,https://semopenalex.org/ontology/Work
132,reo:16417-daniele-paolo-radicioni,A-segmentation-based-prototype-to-compute-string-instruments-fingering,https://semopenalex.org/ontology/Work
133,reo:16417-luca-anselma,A-segmentation-based-prototype-to-compute-string-instruments-fingering,https://semopenalex.org/ontology/Work
134,reo:16417-vincenzo-lombardo,A-segmentation-based-prototype-to-compute-string-instruments-fingering,https://semopenalex.org/ontology/Work
135,reo:16418-daniele-paolo-radicioni,An-algorithm-to-compute-fingering-for-string-instruments,https://semopenalex.org/ontology/Work
136,reo:16418-luca-anselma,An-algorithm-to-compute-fingering-for-string-instruments,https://semopenalex.org/ontology/Work
137,reo:16418-vincenzo-lombardo,An-algorithm-to-compute-fingering-for-string-instruments,https://semopenalex.org/ontology/Work
138,reo:16419-guido-boella,Power-and-dependence-in-multiagent-systems,https://semopenalex.org/ontology/Work
139,reo:16419-rossana-damiano,Power-and-dependence-in-multiagent-systems,https://semopenalex.org/ontology/Work
140,reo:16420-guido-boella,Persuasion-strategies-in-dialogue,https://semopenalex.org/ontology/Work
141,reo:16421-guido-boella,Decision-theoretic-deliberation-under-bounded-resources,https://semopenalex.org/ontology/Work
142,reo:16422-guido-boella,Normative-multiagent-systems,https://semopenalex.org/ontology/Work
143,reo:16423-guido-boella,Attributing-mental-attitudes-to-social-entities:-Constitutive-rules-are-beliefs-regulative-rules-are-goals,https://semopenalex.org/ontology/Work
144,reo:16424-guido-boella,An-agent-oriented-ontology-of-social-reality,https://semopenalex.org/ontology/Work
145,reo:16425-massimiliano-de-pierro,A-high-level-language-for-structural-relations-in-Stochastic-Well-formed-Nets,https://semopenalex.org/ontology/Work
146,reo:16427-jeremy-james-sproston,Model-Checking-Durational-Probabilistic-Systems,https://semopenalex.org/ontology/Work
147,reo:16428-viviana-bono,Safe-object-composition-in-the-presence-of-subtyping,https://semopenalex.org/ontology/Work
148,reo:16430-cristina-gena,Adaptive-tourist-suggestions-for-a-commercial-web-site,https://semopenalex.org/ontology/Work
149,reo:16431-ferruccio-damiani,Even-more-principal-typings-for-Java-like-languages,https://semopenalex.org/ontology/Work
150,reo:16432-viviana-bono,A-core-calculus-of-mixin-based-incomplete-objects,https://semopenalex.org/ontology/Work
151,reo:16434-susanna-donatelli,A-Comparison-of-Structural-Formalisms-for-Modeling-Large-Markov-Models,https://semopenalex.org/ontology/Work
152,reo:16436-claudio-schifanella,Reasoning-about-agents'-interaction-protocols-inside-DCaseLP,https://semopenalex.org/ontology/Work
153,reo:16436-cristina-baroglio,Reasoning-about-agents'-interaction-protocols-inside-DCaseLP,https://semopenalex.org/ontology/Work
154,reo:16436-matteo-baldoni,Reasoning-about-agents'-interaction-protocols-inside-DCaseLP,https://semopenalex.org/ontology/Work
155,reo:16436-viviana-patti,Reasoning-about-agents'-interaction-protocols-inside-DCaseLP,https://semopenalex.org/ontology/Work
156,reo:16437-cristina-baroglio,Reasoning-about-logic-based-agent-interaction-protocols,https://semopenalex.org/ontology/Work
157,reo:16437-matteo-baldoni,Reasoning-about-logic-based-agent-interaction-protocols,https://semopenalex.org/ontology/Work
158,reo:16437-viviana-patti,Reasoning-about-logic-based-agent-interaction-protocols,https://semopenalex.org/ontology/Work
159,reo:16438-maria-luisa-sapino,An-activity-based-data-model-for-desktop-querying,https://semopenalex.org/ontology/Work
160,reo:16439-cristina-baroglio,The-REWERSE-View-on-Policies,https://semopenalex.org/ontology/Work
161,reo:16439-matteo-baldoni,The-REWERSE-View-on-Policies,https://semopenalex.org/ontology/Work
162,reo:16439-viviana-patti,The-REWERSE-View-on-Policies,https://semopenalex.org/ontology/Work
163,reo:16440-gianluca-torta,High-Level-Interpretation-of-Action-Failures-in-Multi-Robot-Systems,https://semopenalex.org/ontology/Work
164,reo:16440-roberto-micalizio,High-Level-Interpretation-of-Action-Failures-in-Multi-Robot-Systems,https://semopenalex.org/ontology/Work
165,reo:16441-claudio-schifanella,Verifying-protocol-conformance-for-logic-based-communicating-agents,https://semopenalex.org/ontology/Work
166,reo:16441-cristina-baroglio,Verifying-protocol-conformance-for-logic-based-communicating-agents,https://semopenalex.org/ontology/Work
167,reo:16441-matteo-baldoni,Verifying-protocol-conformance-for-logic-based-communicating-agents,https://semopenalex.org/ontology/Work
168,reo:16441-viviana-patti,Verifying-protocol-conformance-for-logic-based-communicating-agents,https://semopenalex.org/ontology/Work
169,reo:16442-cristina-baroglio,Reasoning-about-learning-object-metadata-for-adapting-SCORM-courseware,https://semopenalex.org/ontology/Work
170,reo:16442-matteo-baldoni,Reasoning-about-learning-object-metadata-for-adapting-SCORM-courseware,https://semopenalex.org/ontology/Work
171,reo:16442-viviana-patti,Reasoning-about-learning-object-metadata-for-adapting-SCORM-courseware,https://semopenalex.org/ontology/Work
172,reo:16443-cristina-baroglio,SCORM-courseware-adaptation-on-the-Semantic-Web,https://semopenalex.org/ontology/Work
173,reo:16443-matteo-baldoni,SCORM-courseware-adaptation-on-the-Semantic-Web,https://semopenalex.org/ontology/Work
174,reo:16443-viviana-patti,SCORM-courseware-adaptation-on-the-Semantic-Web,https://semopenalex.org/ontology/Work
175,reo:16444-luca-anselma,Guideline-adaptation-to-cultural/local-contexts:-towards-a-computer-assisted-approach,https://semopenalex.org/ontology/Work
176,reo:16446-cristina-baroglio,Verification-of-protocol-conformance-and-agent-interoperability,https://semopenalex.org/ontology/Work
177,reo:16446-matteo-baldoni,Verification-of-protocol-conformance-and-agent-interoperability,https://semopenalex.org/ontology/Work
178,reo:16446-viviana-patti,Verification-of-protocol-conformance-and-agent-interoperability,https://semopenalex.org/ontology/Work
179,reo:16447-valentina-gliozzi,Extensions-of-Tableau-calculi-for-preference-based-conditional-logics,https://semopenalex.org/ontology/Work
180,reo:16448-guido-boella,Decision-theoretic-deliberation-in-resource-bounded-self-aware-agents,https://semopenalex.org/ontology/Work
181,reo:16449-guido-boella,Constitutive-Norms-in-the-Design-of-Normative-Multiagent-Systems,https://semopenalex.org/ontology/Work
182,reo:16450-cristina-gena,User-Centered-Design-and-Evaluation-of-Adaptive-Systems,https://semopenalex.org/ontology/Work
183,reo:16451-ferruccio-damiani,A-State-Abstraction-for-Coordination-in-Java-like-Languages,https://semopenalex.org/ontology/Work
184,reo:16452-luca-anselma,Advanced-treatment-of-temporal-phenomena-in-clinical-guidelines,https://semopenalex.org/ontology/Work
185,reo:16453-marco-pironti,Innovation-In-The-Resource-Based-View:-Cooperation-Or-Protection-Between-Firms?,https://semopenalex.org/ontology/Work
186,reo:16454-alessandro-mazzei,Dynamic-TAG-and-lexical-dependencies,https://semopenalex.org/ontology/Work
187,reo:16454-vincenzo-lombardo,Dynamic-TAG-and-lexical-dependencies,https://semopenalex.org/ontology/Work
188,reo:16455-claudio-schifanella,Interaction-Protocols-and-Capabilities:-a-preliminary-report,https://semopenalex.org/ontology/Work
189,reo:16455-cristina-baroglio,Interaction-Protocols-and-Capabilities:-a-preliminary-report,https://semopenalex.org/ontology/Work
190,reo:16455-matteo-baldoni,Interaction-Protocols-and-Capabilities:-a-preliminary-report,https://semopenalex.org/ontology/Work
191,reo:16455-viviana-patti,Interaction-Protocols-and-Capabilities:-a-preliminary-report,https://semopenalex.org/ontology/Work
192,reo:16456-claudio-schifanella,The-Need-of-Capability-Requirements-Inside-Choreographies-and-Interaction-Protocols,https://semopenalex.org/ontology/Work
193,reo:16456-cristina-baroglio,The-Need-of-Capability-Requirements-Inside-Choreographies-and-Interaction-Protocols,https://semopenalex.org/ontology/Work
194,reo:16456-matteo-baldoni,The-Need-of-Capability-Requirements-Inside-Choreographies-and-Interaction-Protocols,https://semopenalex.org/ontology/Work
195,reo:16456-viviana-patti,The-Need-of-Capability-Requirements-Inside-Choreographies-and-Interaction-Protocols,https://semopenalex.org/ontology/Work
196,reo:16457-cristina-baroglio,A-Personalization-Service-for-Curriculum-Planning,https://semopenalex.org/ontology/Work
197,reo:16457-elisa-marengo,A-Personalization-Service-for-Curriculum-Planning,https://semopenalex.org/ontology/Work
198,reo:16457-matteo-baldoni,A-Personalization-Service-for-Curriculum-Planning,https://semopenalex.org/ontology/Work
199,reo:16457-viviana-patti,A-Personalization-Service-for-Curriculum-Planning,https://semopenalex.org/ontology/Work
200,reo:16458-cristina-baroglio,Verifying-the-compliance-of-personalized-curricula-to-curricula-models-in-the-semantic-web,https://semopenalex.org/ontology/Work
201,reo:16458-matteo-baldoni,Verifying-the-compliance-of-personalized-curricula-to-curricula-models-in-the-semantic-web,https://semopenalex.org/ontology/Work
202,reo:16458-viviana-patti,Verifying-the-compliance-of-personalized-curricula-to-curricula-models-in-the-semantic-web,https://semopenalex.org/ontology/Work
203,reo:16461-michele-paolo-bocca-garetto,Model-Checking-Techniques-for-the-Performance-Analysis-of-Delay-Tolerant-Networks-with-on-off-Behavior,https://semopenalex.org/ontology/Work
204,reo:16462-claudia-picardi,A-Framework-for-Decentralized-Qualitative-Model-Based-Diagnosis-(preliminary-report),https://semopenalex.org/ontology/Work
205,reo:16462-luca-console,A-Framework-for-Decentralized-Qualitative-Model-Based-Diagnosis-(preliminary-report),https://semopenalex.org/ontology/Work
206,reo:16465-guido-boella,Norm-Negotiation-Power,https://semopenalex.org/ontology/Work
207,reo:16468-diego-magro,Using-Constraint-Optimization-to-Enhance-the-Diversity-in-the-Set-of-Computed-Configurations,https://semopenalex.org/ontology/Work
208,reo:16469-diego-magro,STAR-IT-a-Tool-to-build-STAR-applications,https://semopenalex.org/ontology/Work
209,reo:16470-marco-beccuti,Efficient-lumpability-check-in-partially-symmetric-systems,https://semopenalex.org/ontology/Work
210,reo:16471-ferruccio-damiani,Separating-Type-Behavior-and-State-to-Achieve-Very-Fine-grained-Reuse,https://semopenalex.org/ontology/Work
211,reo:16471-viviana-bono,Separating-Type-Behavior-and-State-to-Achieve-Very-Fine-grained-Reuse,https://semopenalex.org/ontology/Work
212,reo:16472-maria-luisa-sapino,A-rank-algebra-to-support-multimedia-mining-applications,https://semopenalex.org/ontology/Work
213,reo:16473-maria-luisa-sapino,OASIS-System-for-Organizing-Annotating-and-Serving-Information-to-Students-without-Sight,https://semopenalex.org/ontology/Work
214,reo:16475-gian--luca-pozzato,KLM-Logics-of-Nonmonotonic-Reasoning:-Calculi-and-Implementations,https://semopenalex.org/ontology/Work
215,reo:16475-valentina-gliozzi,KLM-Logics-of-Nonmonotonic-Reasoning:-Calculi-and-Implementations,https://semopenalex.org/ontology/Work
