faiss_id,entity,label,type
76,reo:astrazione,astrazione,https://semopenalex.org/ontology/Keyword
77,reo:asymptotic-analysis,Asymptotic-analysis,https://semopenalex.org/ontology/Keyword
78,reo:asynchronous-rmi,asynchronous-RMI,https://semopenalex.org/ontology/Keyword
79,reo:atm,ATM,https://semopenalex.org/ontology/Keyword
80,reo:atomic-transitions,atomic-transitions,https://semopenalex.org/ontology/Keyword
81,reo:auditing,Auditing,https://semopenalex.org/ontology/Keyword
82,reo:automated-reasoning,automated-reasoning,https://semopenalex.org/ontology/Keyword
83,reo:automatic-configuration,Automatic-Configuration,https://semopenalex.org/ontology/Keyword
84,reo:automatic-model-generation,automatic-model-generation,https://semopenalex.org/ontology/Keyword
85,reo:automatic-response,Automatic-response,https://semopenalex.org/ontology/Keyword
86,reo:automation-systems,Automation-systems,https://semopenalex.org/ontology/Keyword
87,reo:autonomic-computing,Autonomic-Computing,https://semopenalex.org/ontology/Keyword
88,reo:autonomic-control,autonomic-control,https://semopenalex.org/ontology/Keyword
89,reo:autonomic-management,Autonomic-management,https://semopenalex.org/ontology/Keyword
90,reo:autonomous-agents,autonomous-agents,https://semopenalex.org/ontology/Keyword
91,reo:average-delay,Average-delay,https://semopenalex.org/ontology/Keyword
92,reo:bagging,bagging,https://semopenalex.org/ontology/Keyword
93,reo:balanced-minimum-evolution,balanced-minimum-evolution,https://semopenalex.org/ontology/Keyword
94,reo:bayes-therorem,Bayes-Therorem,https://semopenalex.org/ontology/Keyword
95,reo:bayesian-network,Bayesian-network,https://semopenalex.org/ontology/Keyword
96,reo:bayesian-networks,Bayesian-Networks,https://semopenalex.org/ontology/Keyword
97,reo:behavioral-skeleton,behavioral-skeleton,https://semopenalex.org/ontology/Keyword
98,reo:behavioura-data,Behavioura-Data,https://semopenalex.org/ontology/Keyword
99,reo:behavioural-biometrics,Behavioural-Biometrics,https://semopenalex.org/ontology/Keyword
100,reo:behavioural-skeleton,behavioural-skeleton,https://semopenalex.org/ontology/Keyword
101,reo:behavioural-skeletons,Behavioural-skeletons,https://semopenalex.org/ontology/Keyword
102,reo:binary-search,Binary-search,https://semopenalex.org/ontology/Keyword
103,reo:biochemistry,biochemistry,https://semopenalex.org/ontology/Keyword
104,reo:bioinformatics,bioinformatics,https://semopenalex.org/ontology/Keyword
105,reo:biometrics,Biometrics,https://semopenalex.org/ontology/Keyword
106,reo:bisimulation,bisimulation,https://semopenalex.org/ontology/Keyword
107,reo:blocking,blocking,https://semopenalex.org/ontology/Keyword
108,reo:boosting,boosting,https://semopenalex.org/ontology/Keyword
109,reo:bottleneck-analysis,bottleneck-analysis,https://semopenalex.org/ontology/Keyword
110,reo:bottleneck-migration,Bottleneck-migration,https://semopenalex.org/ontology/Keyword
111,reo:bruxelles,Bruxelles,https://semopenalex.org/ontology/Keyword
112,reo:bs-strategy,BS-strategy,https://semopenalex.org/ontology/Keyword
113,reo:bulk-synchronous-parallelism,Bulk-Synchronous-Parallelism,https://semopenalex.org/ontology/Keyword
114,reo:bus-interconnections,Bus-interconnections,https://semopenalex.org/ontology/Keyword
115,reo:bytecode,Bytecode,https://semopenalex.org/ontology/Keyword
116,reo:c,C,https://semopenalex.org/ontology/Keyword
117,reo:calculation-of-moments,Calculation-of-moments,https://semopenalex.org/ontology/Keyword
118,reo:call-by-name,call-by-name,https://semopenalex.org/ontology/Keyword
119,reo:call-by-value,call-by-value,https://semopenalex.org/ontology/Keyword
120,reo:call-centre,Call-Centre,https://semopenalex.org/ontology/Keyword
121,reo:calls-routing,Calls-routing,https://semopenalex.org/ontology/Keyword
122,reo:candlesticks,candlesticks,https://semopenalex.org/ontology/Keyword
123,reo:capabilities,capabilities,https://semopenalex.org/ontology/Keyword
124,reo:carico-di-lavoro,Carico-di-lavoro,https://semopenalex.org/ontology/Keyword
125,reo:case-based-diagnosis,Case-Based-Diagnosis,https://semopenalex.org/ontology/Keyword
126,reo:case-based-integration,Case-based-integration,https://semopenalex.org/ontology/Keyword
127,reo:case-based-reasoning,Case-based-Reasoning,https://semopenalex.org/ontology/Keyword
128,reo:case-retrieval,Case-retrieval,https://semopenalex.org/ontology/Keyword
129,reo:case-study,case-study,https://semopenalex.org/ontology/Keyword
130,reo:categorical-variable,categorical-variable,https://semopenalex.org/ontology/Keyword
131,reo:causal-independence,Causal-Independence,https://semopenalex.org/ontology/Keyword
132,reo:causal-model,causal-model,https://semopenalex.org/ontology/Keyword
133,reo:causal-models,Causal-models,https://semopenalex.org/ontology/Keyword
134,reo:causal-modes,Causal-modes,https://semopenalex.org/ontology/Keyword
135,reo:cell-based-switch-architecture,Cell-based-switch-architecture,https://semopenalex.org/ontology/Keyword
136,reo:cetuximab,cetuximab,https://semopenalex.org/ontology/Keyword
137,reo:chance-constrained-local-search-meta-heuristics-objective-functions-real-world-problem-robust-solutions-stochastic-problems,Chance-constrained-Local-search-Meta-heuristics-Objective-functions-Real-world-problem-Robust-solutions-Stochastic-problems,https://semopenalex.org/ontology/Keyword
138,reo:characterization,characterization,https://semopenalex.org/ontology/Keyword
139,reo:choreographies,Choreographies,https://semopenalex.org/ontology/Keyword
140,reo:choreography,choreography,https://semopenalex.org/ontology/Keyword
141,reo:choreography-management,Choreography-management,https://semopenalex.org/ontology/Keyword
142,reo:class-diagrams,Class-diagrams,https://semopenalex.org/ontology/Keyword
143,reo:class-migrations,class-migrations,https://semopenalex.org/ontology/Keyword
144,reo:classes-and-instances,Classes-and-instances,https://semopenalex.org/ontology/Keyword
145,reo:classical-logic,classical-logic,https://semopenalex.org/ontology/Keyword
146,reo:classification,classification,https://semopenalex.org/ontology/Keyword
147,reo:classifier,classifier,https://semopenalex.org/ontology/Keyword
148,reo:classiﬁers-optimization,classiﬁers-optimization,https://semopenalex.org/ontology/Keyword
149,reo:clinical-guidelines,Clinical-Guidelines,https://semopenalex.org/ontology/Keyword
150,reo:closed-queueing-networks,Closed-Queueing-Networks,https://semopenalex.org/ontology/Keyword
151,reo:closed-sets,closed-sets,https://semopenalex.org/ontology/Keyword
152,reo:closed-support-t-invariant,closed-support-T-invariant,https://semopenalex.org/ontology/Keyword
153,reo:cloud-storage-availability-confidentiality-integrity-performance-rateless-codes,Cloud-storage-availability-confidentiality-integrity-performance-rateless-codes,https://semopenalex.org/ontology/Keyword
154,reo:clouds,clouds,https://semopenalex.org/ontology/Keyword
155,reo:cluster-of-workstations,cluster-of-workstations,https://semopenalex.org/ontology/Keyword
156,reo:clustering,clustering,https://semopenalex.org/ontology/Keyword
157,reo:co-clustering,co-clustering,https://semopenalex.org/ontology/Keyword
158,reo:co-clustering-pattern-mining,co-clustering-pattern-mining,https://semopenalex.org/ontology/Keyword
159,reo:code-adaptivity,code-adaptivity,https://semopenalex.org/ontology/Keyword
160,reo:coherence,Coherence,https://semopenalex.org/ontology/Keyword
161,reo:coherence-spaces,coherence-spaces,https://semopenalex.org/ontology/Keyword
162,reo:coinduction,coinduction,https://semopenalex.org/ontology/Keyword
163,reo:collaboration-environments,Collaboration-Environments,https://semopenalex.org/ontology/Keyword
164,reo:colorectal-cancer,colorectal-cancer,https://semopenalex.org/ontology/Keyword
165,reo:combinators,combinators,https://semopenalex.org/ontology/Keyword
166,reo:commercio-elettronico,Commercio-Elettronico,https://semopenalex.org/ontology/Keyword
167,reo:communication,Communication,https://semopenalex.org/ontology/Keyword
168,reo:communication-network-planning,Communication-Network-Planning,https://semopenalex.org/ontology/Keyword
169,reo:communication-networks,Communication-networks,https://semopenalex.org/ontology/Keyword
170,reo:communication-protocols,communication-protocols,https://semopenalex.org/ontology/Keyword
171,reo:communicayion-systems,communicayion-systems,https://semopenalex.org/ontology/Keyword
172,reo:comparative-concept-similarity,Comparative-concept-similarity,https://semopenalex.org/ontology/Keyword
173,reo:compilation,compilation,https://semopenalex.org/ontology/Keyword
174,reo:complete-and-partial-configurations,complete-and-partial-configurations,https://semopenalex.org/ontology/Keyword
175,reo:completion-time,Completion-time,https://semopenalex.org/ontology/Keyword
176,reo:completion-time-distribution,Completion-Time-Distribution,https://semopenalex.org/ontology/Keyword
177,reo:complex-and-socialnetworks,Complex-and-SocialNetworks,https://semopenalex.org/ontology/Keyword
178,reo:complex-metadata-indexing,Complex-metadata-indexing,https://semopenalex.org/ontology/Keyword
179,reo:complex-models,complex-models,https://semopenalex.org/ontology/Keyword
180,reo:complex-networks,complex-networks,https://semopenalex.org/ontology/Keyword
181,reo:complex-product-and-services,Complex-product-and-services,https://semopenalex.org/ontology/Keyword
182,reo:complex-products-and-services,Complex-Products-and-Services,https://semopenalex.org/ontology/Keyword
183,reo:complexes,Complexes,https://semopenalex.org/ontology/Keyword
184,reo:complexity,complexity,https://semopenalex.org/ontology/Keyword
185,reo:complexity-analisys,complexity-analisys,https://semopenalex.org/ontology/Keyword
186,reo:component,Component,https://semopenalex.org/ontology/Keyword
187,reo:component-adaptivity,component-adaptivity,https://semopenalex.org/ontology/Keyword
188,reo:component-based-models,component-based-models,https://semopenalex.org/ontology/Keyword
189,reo:component-technology,component-technology,https://semopenalex.org/ontology/Keyword
190,reo:components,Components,https://semopenalex.org/ontology/Keyword
191,reo:composite-events,Composite-events,https://semopenalex.org/ontology/Keyword
192,reo:composite-server,Composite-Server,https://semopenalex.org/ontology/Keyword
193,reo:composition,Composition,https://semopenalex.org/ontology/Keyword
194,reo:compositional-analysis,Compositional-analysis,https://semopenalex.org/ontology/Keyword
195,reo:compositional-compilation,Compositional-compilation,https://semopenalex.org/ontology/Keyword
196,reo:comprensione,comprensione,https://semopenalex.org/ontology/Keyword
197,reo:computational-algorithms,Computational-Algorithms,https://semopenalex.org/ontology/Keyword
198,reo:computational-biology,computational-biology,https://semopenalex.org/ontology/Keyword
199,reo:computational-linguistics,Computational-linguistics,https://semopenalex.org/ontology/Keyword
200,reo:computational-malgorithms,Computational-malgorithms,https://semopenalex.org/ontology/Keyword
201,reo:computer-aided-design,Computer-aided-design,https://semopenalex.org/ontology/Keyword
202,reo:computer-architecture,Computer-Architecture,https://semopenalex.org/ontology/Keyword
203,reo:computer-forensics,computer-forensics,https://semopenalex.org/ontology/Keyword
204,reo:computer-graphics,computer-graphics,https://semopenalex.org/ontology/Keyword
205,reo:computer-interpretable-clinical-guidelines-comorbidity-treatment-guideline-interaction-detection-ontology-of-time-and-interactions-temporal-reasoning,Computer-interpretable-Clinical-Guidelines-Comorbidity-Treatment-Guideline-Interaction-Detection-Ontology-of-Time-and-Interactions-Temporal-Reasoning,https://semopenalex.org/ontology/Keyword
206,reo:computer-network-performance,Computer-network-performance,https://semopenalex.org/ontology/Keyword
207,reo:computer-networks,Computer-Networks,https://semopenalex.org/ontology/Keyword
208,reo:computer-security,Computer-Security,https://semopenalex.org/ontology/Keyword
209,reo:computer-system-performance,Computer-System-Performance,https://semopenalex.org/ontology/Keyword
210,reo:computer-systems,computer-systems,https://semopenalex.org/ontology/Keyword
211,reo:concurrency,Concurrency,https://semopenalex.org/ontology/Keyword
212,reo:concurrent-algorithms,Concurrent-algorithms,https://semopenalex.org/ontology/Keyword
213,reo:concurrent-object-oriented-language,Concurrent-Object-Oriented-Language,https://semopenalex.org/ontology/Keyword
214,reo:concurrent-programs,Concurrent-programs,https://semopenalex.org/ontology/Keyword
215,reo:conditional-logics,Conditional-Logics,https://semopenalex.org/ontology/Keyword
216,reo:conditional-models,conditional-models,https://semopenalex.org/ontology/Keyword
217,reo:configuration,Configuration,https://semopenalex.org/ontology/Keyword
218,reo:configuration-of-complex-products,configuration-of-complex-products,https://semopenalex.org/ontology/Keyword
219,reo:configuration-problem-decomposition,Configuration-Problem-Decomposition,https://semopenalex.org/ontology/Keyword
220,reo:configuration-systems,configuration-systems,https://semopenalex.org/ontology/Keyword
221,reo:configurazione-complessiva,configurazione-complessiva,https://semopenalex.org/ontology/Keyword
222,reo:confluence,Confluence,https://semopenalex.org/ontology/Keyword
223,reo:conformance,Conformance,https://semopenalex.org/ontology/Keyword
224,reo:conformance-test,conformance-test,https://semopenalex.org/ontology/Keyword
225,reo:consistency-based-diagnosis,consistency-based-diagnosis,https://semopenalex.org/ontology/Keyword
226,reo:consistency-checking,Consistency-checking,https://semopenalex.org/ontology/Keyword
227,reo:constrained-co-clustering,constrained-co-clustering,https://semopenalex.org/ontology/Keyword
228,reo:constraints,constraints,https://semopenalex.org/ontology/Keyword
229,reo:content-delivery,Content-delivery,https://semopenalex.org/ontology/Keyword
230,reo:contesto,contesto,https://semopenalex.org/ontology/Keyword
231,reo:context,context,https://semopenalex.org/ontology/Keyword
232,reo:context-aware-notificationmanagement,context-aware-notificationmanagement,https://semopenalex.org/ontology/Keyword
233,reo:context-awareness,Context-Awareness,https://semopenalex.org/ontology/Keyword
234,reo:continous-stable-and-strongly-stable-functions,continous-stable-and-strongly-stable-functions,https://semopenalex.org/ontology/Keyword
235,reo:continuous-time-homogeneous-markov-chain,continuous-time-homogeneous-Markov-chain,https://semopenalex.org/ontology/Keyword
236,reo:contracts,Contracts,https://semopenalex.org/ontology/Keyword
237,reo:controllo-di-gestione,controllo-di-gestione,https://semopenalex.org/ontology/Keyword
238,reo:conversation-protocols,conversation-protocols,https://semopenalex.org/ontology/Keyword
239,reo:conversational-models,conversational-models,https://semopenalex.org/ontology/Keyword
240,reo:convolution-algorithm,Convolution-Algorithm,https://semopenalex.org/ontology/Keyword
241,reo:convolution-method,Convolution-Method,https://semopenalex.org/ontology/Keyword
242,reo:cooperative-agents,cooperative-agents,https://semopenalex.org/ontology/Keyword
243,reo:coordination-language,coordination-language,https://semopenalex.org/ontology/Keyword
244,reo:coordination-languages,Coordination-languages,https://semopenalex.org/ontology/Keyword
245,reo:coq,Coq,https://semopenalex.org/ontology/Keyword
246,reo:core-calculi,Core-Calculi,https://semopenalex.org/ontology/Keyword
247,reo:corpora,corpora,https://semopenalex.org/ontology/Keyword
248,reo:correctness-proof,Correctness-proof,https://semopenalex.org/ontology/Keyword
249,reo:critical-sections,Critical-sections,https://semopenalex.org/ontology/Keyword
250,reo:crm-ontology,CRM-Ontology,https://semopenalex.org/ontology/Keyword
251,reo:csl,CSL,https://semopenalex.org/ontology/Keyword
252,reo:csma,CSMA,https://semopenalex.org/ontology/Keyword
253,reo:ctmc,CTMC,https://semopenalex.org/ontology/Keyword
254,reo:cultural-events,Cultural-events,https://semopenalex.org/ontology/Keyword
255,reo:cultural-heritage,cultural-heritage,https://semopenalex.org/ontology/Keyword
256,reo:culture-2000,Culture-2000,https://semopenalex.org/ontology/Keyword
257,reo:curricula-validation,curricula-validation,https://semopenalex.org/ontology/Keyword
258,reo:curricula_models,curricula_models,https://semopenalex.org/ontology/Keyword
259,reo:curriculum-sequencing,curriculum-sequencing,https://semopenalex.org/ontology/Keyword
260,reo:curriculum-sequencing-and-validation,Curriculum-Sequencing-and-Validation,https://semopenalex.org/ontology/Keyword
261,reo:customer-relationship,customer-relationship,https://semopenalex.org/ontology/Keyword
262,reo:customer-relationship-management,Customer-Relationship-Management,https://semopenalex.org/ontology/Keyword
263,reo:customization-of-web-stores,customization-of-Web-stores,https://semopenalex.org/ontology/Keyword
264,reo:cut-through-packet-switching,Cut-through-packet-switching,https://semopenalex.org/ontology/Keyword
265,reo:cyclodextrins,Cyclodextrins,https://semopenalex.org/ontology/Keyword
266,reo:data,data,https://semopenalex.org/ontology/Keyword
267,reo:data-base-design,Data-base-design,https://semopenalex.org/ontology/Keyword
268,reo:data-displaying,data-displaying,https://semopenalex.org/ontology/Keyword
269,reo:data-grid,Data-Grid,https://semopenalex.org/ontology/Keyword
270,reo:data-mining,Data-Mining,https://semopenalex.org/ontology/Keyword
271,reo:data-mining-scenario,data-mining-scenario,https://semopenalex.org/ontology/Keyword
272,reo:data-mininginductive-database,Data-miningInductive-database,https://semopenalex.org/ontology/Keyword
273,reo:data-warehouses,Data-warehouses,https://semopenalex.org/ontology/Keyword
274,reo:data-ﬂow,data-ﬂow,https://semopenalex.org/ontology/Keyword
275,reo:database,Database,https://semopenalex.org/ontology/Keyword
276,reo:database-system,Database-system,https://semopenalex.org/ontology/Keyword
277,reo:decision-tree,decision-tree,https://semopenalex.org/ontology/Keyword
278,reo:declarative-languages,declarative-languages,https://semopenalex.org/ontology/Keyword
279,reo:decomposition,Decomposition,https://semopenalex.org/ontology/Keyword
280,reo:delay-tolerant-networking,delay-tolerant-networking,https://semopenalex.org/ontology/Keyword
281,reo:delta-interconnection-network,Delta-interconnection-network,https://semopenalex.org/ontology/Keyword
282,reo:demo,demo,https://semopenalex.org/ontology/Keyword
283,reo:dependability,Dependability,https://semopenalex.org/ontology/Keyword
284,reo:dependability-analysis,Dependability-analysis,https://semopenalex.org/ontology/Keyword
285,reo:dependence-rules,dependence-rules,https://semopenalex.org/ontology/Keyword
286,reo:dependency,dependency,https://semopenalex.org/ontology/Keyword
287,reo:dependency-grammar,dependency-grammar,https://semopenalex.org/ontology/Keyword
288,reo:deployment,deployment,https://semopenalex.org/ontology/Keyword
289,reo:description-logics,Description-Logics,https://semopenalex.org/ontology/Keyword
290,reo:design-pattern,design-pattern,https://semopenalex.org/ontology/Keyword
291,reo:design-patterns,design-patterns,https://semopenalex.org/ontology/Keyword
292,reo:destination-stripping,destination-stripping,https://semopenalex.org/ontology/Keyword
293,reo:deterministic-stochastic-petri-nets,Deterministic-Stochastic-Petri-Nets,https://semopenalex.org/ontology/Keyword
294,reo:dht,DHT,https://semopenalex.org/ontology/Keyword
295,reo:diagnosi,diagnosi,https://semopenalex.org/ontology/Keyword
296,reo:diagnosis,Diagnosis,https://semopenalex.org/ontology/Keyword
297,reo:diagnostic-problem-solving,diagnostic-problem-solving,https://semopenalex.org/ontology/Keyword
298,reo:dialog-management,Dialog-Management,https://semopenalex.org/ontology/Keyword
299,reo:differentialequations,differentialequations,https://semopenalex.org/ontology/Keyword
300,reo:digital-communities,digital-communities,https://semopenalex.org/ontology/Keyword
301,reo:digital-heritage,Digital-Heritage,https://semopenalex.org/ontology/Keyword
302,reo:digital-rights,digital-rights,https://semopenalex.org/ontology/Keyword
303,reo:directory-placement-problem,Directory-Placement-Problem,https://semopenalex.org/ontology/Keyword
304,reo:discovery,Discovery,https://semopenalex.org/ontology/Keyword
305,reo:discrete-event-dynamic-systems,Discrete-Event-Dynamic-Systems,https://semopenalex.org/ontology/Keyword
306,reo:discrete-event-simulation,Discrete-event-simulation,https://semopenalex.org/ontology/Keyword
307,reo:distributed-computing,Distributed-Computing,https://semopenalex.org/ontology/Keyword
308,reo:distributed-data-base,Distributed-data-base,https://semopenalex.org/ontology/Keyword
309,reo:distributed-hash-tables,Distributed-Hash-Tables,https://semopenalex.org/ontology/Keyword
310,reo:distributed-problem-solving,distributed-problem-solving,https://semopenalex.org/ontology/Keyword
311,reo:distributed-programming,distributed-programming,https://semopenalex.org/ontology/Keyword
312,reo:distributed-programming-abstractions,distributed-programming-abstractions,https://semopenalex.org/ontology/Keyword
313,reo:distributed-query-solution-strategy,Distributed-query-solution-strategy,https://semopenalex.org/ontology/Keyword
314,reo:distributed-software,Distributed-software,https://semopenalex.org/ontology/Keyword
315,reo:distributed-systems,distributed-systems,https://semopenalex.org/ontology/Keyword
316,reo:district-heating,district-heating,https://semopenalex.org/ontology/Keyword
317,reo:diversity-in-computed-configurations,Diversity-in-Computed-Configurations,https://semopenalex.org/ontology/Keyword
318,reo:dsm,DSM,https://semopenalex.org/ontology/Keyword
319,reo:dual-ring-topology,dual-ring-topology,https://semopenalex.org/ontology/Keyword
320,reo:dynamic-data-structures,dynamic-data-structures,https://semopenalex.org/ontology/Keyword
321,reo:dynamic-programming,Dynamic-programming,https://semopenalex.org/ontology/Keyword
322,reo:dynamic-systems,dynamic-systems,https://semopenalex.org/ontology/Keyword
323,reo:dynamic-web-page-generation,dynamic-Web-page-generation,https://semopenalex.org/ontology/Keyword
324,reo:e-business,e-Business,https://semopenalex.org/ontology/Keyword
325,reo:e-collaboration,E-collaboration,https://semopenalex.org/ontology/Keyword
326,reo:e-commerce,E-commerce,https://semopenalex.org/ontology/Keyword
327,reo:e-evaluation,e-evaluation,https://semopenalex.org/ontology/Keyword
328,reo:edgar-varese,Edgar-Varese,https://semopenalex.org/ontology/Keyword
329,reo:efficient-authentication,Efficient-authentication,https://semopenalex.org/ontology/Keyword
330,reo:efficient-simulation-algorithms,efficient-simulation-algorithms,https://semopenalex.org/ontology/Keyword
331,reo:efficient-solution-methods,Efficient-Solution-Methods,https://semopenalex.org/ontology/Keyword
332,reo:egfr,EGFR,https://semopenalex.org/ontology/Keyword
333,reo:eidomatica,eidomatica,https://semopenalex.org/ontology/Keyword
334,reo:elaborazione,elaborazione,https://semopenalex.org/ontology/Keyword
335,reo:elearning,elearning,https://semopenalex.org/ontology/Keyword
336,reo:electrical-power-plant,electrical-power-plant,https://semopenalex.org/ontology/Keyword
337,reo:electronic-catalogs,Electronic-catalogs,https://semopenalex.org/ontology/Keyword
338,reo:electronic-commerce,electronic-commerce,https://semopenalex.org/ontology/Keyword
339,reo:electronic-program-guides,Electronic-Program-Guides,https://semopenalex.org/ontology/Keyword
340,reo:emotions,Emotions,https://semopenalex.org/ontology/Keyword
341,reo:energy-efficiency,energy-efficiency,https://semopenalex.org/ontology/Keyword
